date,asset,shares,price,market_value,weight_pct,score,bucket,days_held,is_core_asset
2025-01-28,TSLA,7,381.48,2786.63,2.7697,0.0,Risk Assets,1,false
2025-01-28,JPM,12,243.89,3205.68,3.1862,0.0,Risk Assets,1,false
2025-01-28,AAPL,12,243.36,2859.12,2.8418,0.0,Risk Assets,1,false
2025-01-28,CME,21,231.64,4922.19,4.8923,0.0,Risk Assets,1,false
2025-01-28,WMT,33,90.15,3210.57,3.1911,0.0,Risk Assets,1,false
2025-01-29,TSLA,7,381.48,2723.7,2.7096,0.0,Risk Assets,1,false
2025-01-29,JPM,12,243.89,3198.96,3.1824,0.0,Risk Assets,1,false
2025-01-29,AAPL,12,243.36,2872.32,2.8574,0.0,Risk Assets,1,false
2025-01-29,CME,21,231.64,4882.5,4.8572,0.0,Risk Assets,1,false
2025-01-29,WMT,33,90.15,3217.5,3.2008,0.0,Risk Assets,1,false
2025-01-30,TSLA,7,381.48,2801.96,2.7822,0.0,Risk Assets,1,false
2025-01-30,JPM,12,243.89,3218.76,3.1961,0.0,Risk Assets,1,false
2025-01-30,AAPL,12,243.36,2851.08,2.831,0.0,Risk Assets,1,false
2025-01-30,CME,21,231.64,4954.32,4.9195,0.0,Risk Assets,1,false
2025-01-30,WMT,33,90.15,3255.45,3.2325,0.0,Risk Assets,1,false
2025-01-31,TSLA,7,381.48,2832.2,2.8124,0.0,Risk Assets,1,false
2025-01-31,JPM,12,243.89,3207.6,3.1851,0.0,Risk Assets,1,false
2025-01-31,AAPL,12,243.36,2832.0,2.8122,0.0,Risk Assets,1,false
2025-01-31,CME,21,231.64,4966.92,4.9322,0.0,Risk Assets,1,false
2025-01-31,WMT,33,90.15,3239.28,3.2166,0.0,Risk Assets,1,false
