date,portfolio_value,cash,total_positions,daily_return,cumulative_return,drawdown_pct,sharpe_30d,regime,regime_confidence
2025-04-10,101286.92,97331.69049,2,-0.0004,0.0129,-4.4327,-1.156663,DEFLATION,0.0
2025-04-11,101341.88,97331.69049,2,0.0005,0.0134,-4.3808,-0.342952,DEFLATION,0.0
2025-04-12,101341.88,97331.69049,2,0.0,0.0134,-4.3808,-0.332988,DEFLATION,0.0
2025-04-13,101341.88,97331.69049,2,0.0,0.0134,-4.3808,-0.723677,DEFLATION,0.0
2025-04-14,101406.09,97331.69049,2,0.0006,0.0141,-4.3202,-0.244838,DEFLATION,0.0
2025-04-15,101378.48,97331.69049,2,-0.0003,0.0138,-4.3463,-0.445105,DEFLATION,0.0
2025-04-16,101338.25,97331.69049,2,-0.0004,0.0134,-4.3842,-1.104014,DEFLATION,0.0
2025-04-17,101397.8,97331.69049,2,0.0006,0.014,-4.328,-0.586394,DEFLATION,0.0
2025-04-18,101397.8,97331.69049,2,0.0,0.014,-4.328,-0.694936,DEFLATION,0.0
2025-04-19,101397.8,97331.69049,2,0.0,0.014,-4.328,-0.626313,DEFLATION,0.0
2025-04-20,101397.8,97331.69049,2,0.0,0.014,-4.328,-0.372435,DEFLATION,0.0
2025-04-21,101341.34,97331.69049,2,-0.0006,0.0134,-4.3813,-0.774463,DEFLATION,0.0
2025-04-22,101408.17,97331.69049,2,0.0007,0.0141,-4.3183,-0.289878,DEFLATION,0.0
2025-04-23,101389.98,97331.69049,2,-0.0002,0.0139,-4.3354,-0.612001,DEFLATION,0.0
2025-04-24,101373.1,97331.69049,2,-0.0002,0.0137,-4.3514,-0.630387,DEFLATION,0.0
2025-04-25,101358.33,97331.69049,2,-0.0001,0.0136,-4.3653,-1.060339,DEFLATION,0.0
2025-04-26,101358.33,97331.69049,2,0.0,0.0136,-4.3653,-1.20815,DEFLATION,0.0
2025-04-27,101358.33,97331.69049,2,0.0,0.0136,-4.3653,-1.039227,DEFLATION,0.0
2025-04-28,101358.86,97331.69049,2,0.0,0.0136,-4.3648,-1.035414,DEFLATION,0.0
2025-04-29,101390.45,97331.69049,2,0.0003,0.0139,-4.335,-0.806007,DEFLATION,0.0
2025-04-30,101416.68,97331.69049,2,0.0003,0.0142,-4.3102,-1.118399,DEFLATION,0.0
2025-05-01,101383.53,97331.69049,2,-0.0003,0.0138,-4.3415,-1.349855,DEFLATION,0.0
2025-05-02,101411.89,97331.69049,2,0.0003,0.0141,-4.3148,-1.170714,DEFLATION,0.0
2025-05-03,101411.89,97331.69049,2,0.0,0.0141,-4.3148,-0.862627,DEFLATION,0.0
2025-05-04,101411.89,97331.69049,2,0.0,0.0141,-4.3148,1.666947,DEFLATION,0.0
2025-05-05,101403.7,97331.69049,2,-0.0001,0.014,-4.3225,1.580923,DEFLATION,0.0
2025-05-06,101395.72,97331.69049,2,-0.0001,0.014,-4.33,1.497322,DEFLATION,0.0
2025-05-07,101410.45,97331.69049,2,0.0001,0.0141,-4.3161,2.586828,DEFLATION,0.0
2025-05-08,101401.51,97331.69049,2,-0.0001,0.014,-4.3245,3.070044,DEFLATION,0.0
2025-05-09,101387.24,97331.69049,2,-0.0001,0.0139,-4.338,1.018526,DEFLATION,0.0
2025-05-10,101387.24,97331.69049,2,0.0,0.0139,-4.338,1.794786,DEFLATION,0.0
2025-05-11,101387.24,97331.69049,2,0.0,0.0139,-4.338,0.860223,DEFLATION,0.0
2025-05-12,101334.66,92247.866745,3,-0.0005,0.0133,-4.3876,-0.126641,DEFLATION,0.0
2025-05-13,101281.72,92247.866745,3,-0.0005,0.0128,-4.4376,-1.018957,DEFLATION,0.0
2025-05-14,101234.64,92247.866745,3,-0.0005,0.0123,-4.482,-3.061978,DEFLATION,0.0
2025-05-15,101421.06,92247.866745,3,0.0018,0.0142,-4.3061,0.496778,DEFLATION,0.0
2025-05-16,101540.56,92247.866745,3,0.0012,0.0154,-4.1934,2.153949,DEFLATION,0.0
2025-05-17,101540.56,92247.866745,3,0.0,0.0154,-4.1934,1.551668,DEFLATION,0.0
2025-05-18,101540.56,92247.866745,3,0.0,0.0154,-4.1934,1.551668,DEFLATION,0.0
2025-05-19,101573.65,92247.866745,3,0.0003,0.0157,-4.1621,1.900046,DEFLATION,0.0
2025-05-20,101594.9,92247.866745,3,0.0002,0.0159,-4.1421,2.126168,DEFLATION,0.0
2025-05-21,101446.65,92247.866745,3,-0.0015,0.0145,-4.282,1.00719,DEFLATION,0.0
2025-05-22,101354.43,92247.866745,3,-0.0009,0.0135,-4.369,-0.495751,DEFLATION,0.0
2025-05-23,101426.05,92247.866745,3,0.0007,0.0143,-4.3014,0.331551,DEFLATION,0.0
2025-05-24,101426.05,92247.866745,3,0.0,0.0143,-4.3014,0.485513,DEFLATION,0.0
2025-05-25,101426.05,92247.866745,3,0.0,0.0143,-4.3014,0.620636,DEFLATION,0.0
2025-05-26,101426.05,92247.866745,3,0.0,0.0143,-4.3014,0.620636,DEFLATION,0.0
2025-05-27,101503.7,92247.866745,3,0.0008,0.015,-4.2281,1.291483,DEFLATION,0.0
2025-05-28,101400.8,92247.866745,3,-0.001,0.014,-4.3252,0.357594,DEFLATION,0.0
2025-05-29,101456.37,92247.866745,3,0.0005,0.0146,-4.2728,0.554384,DEFLATION,0.0
2025-05-30,101536.74,92247.866745,3,0.0008,0.0154,-4.197,0.982905,DEFLATION,0.0
2025-05-31,101536.74,92247.866745,3,0.0,0.0154,-4.197,1.260353,DEFLATION,0.0
2025-06-01,101536.74,92247.866745,3,0.0,0.0154,-4.197,1.030092,DEFLATION,0.0
2025-06-02,101554.37,92247.866745,3,0.0002,0.0155,-4.1803,1.174031,DEFLATION,0.0
2025-06-03,101561.75,92247.866745,3,0.0001,0.0156,-4.1734,1.234638,DEFLATION,0.0
2025-06-04,101444.49,92247.866745,3,-0.0012,0.0144,-4.284,0.321741,GOLDILOCKS,0.0
2025-06-05,100516.62,2298.077683,31,-0.0091,0.0052,-5.1595,-2.541487,GOLDILOCKS,0.0
2025-06-06,101780.5,2298.077683,31,0.0126,0.0178,-3.967,0.673479,GOLDILOCKS,0.0
2025-06-07,101892.62,2298.077683,31,0.0011,0.0189,-3.8612,0.884549,GOLDILOCKS,0.0
2025-06-08,101841.13,2298.077683,31,-0.0005,0.0184,-3.9098,0.81895,GOLDILOCKS,0.0
2025-06-09,102402.4,2298.077683,31,0.0055,0.024,-3.3802,1.711041,GOLDILOCKS,0.0
2025-06-10,103076.21,2298.077683,31,0.0066,0.0308,-2.7444,2.655174,GOLDILOCKS,0.0
2025-06-11,103249.62,2298.077683,31,0.0017,0.0325,-2.5808,3.005651,GOLDILOCKS,0.0
2025-06-12,103312.47,2298.077683,31,0.0006,0.0331,-2.5215,3.192476,GOLDILOCKS,0.0
2025-06-13,102169.11,2298.077683,31,-0.0111,0.0217,-3.6003,1.262128,GOLDILOCKS,0.0
2025-06-14,101959.79,2298.077683,31,-0.002,0.0196,-3.7978,0.738422,GOLDILOCKS,0.0
2025-06-15,101972.46,2298.077683,31,0.0001,0.0197,-3.7858,0.598239,GOLDILOCKS,0.0
2025-06-16,103067.0,2298.077683,31,0.0107,0.0307,-2.7531,1.827993,GOLDILOCKS,0.0
2025-06-17,102370.5,2298.077683,31,-0.0068,0.0237,-3.4103,0.972393,GOLDILOCKS,0.0
2025-06-18,102285.47,2298.077683,31,-0.0008,0.0229,-3.4905,0.838455,GOLDILOCKS,0.0
2025-06-19,102247.13,2298.077683,31,-0.0004,0.0225,-3.5267,0.771056,GOLDILOCKS,0.0
2025-06-20,101719.12,2298.077683,31,-0.0052,0.0172,-4.0249,0.338128,GOLDILOCKS,0.0
2025-06-21,101485.07,2298.077683,31,-0.0023,0.0149,-4.2457,0.180698,GOLDILOCKS,0.0
2025-06-22,101346.4,2298.077683,31,-0.0014,0.0135,-4.3765,-0.051875,GOLDILOCKS,0.0
2025-06-23,102736.6,2298.077683,31,0.0137,0.0274,-3.0648,1.312149,GOLDILOCKS,0.0
2025-06-24,103641.77,2298.077683,31,0.0088,0.0364,-2.2108,2.100767,GOLDILOCKS,0.0
2025-06-25,103217.85,2298.077683,31,-0.0041,0.0322,-2.6108,1.69053,GOLDILOCKS,0.0
2025-06-26,103836.52,2298.077683,31,0.006,0.0384,-2.027,2.149525,GOLDILOCKS,0.0
2025-06-27,103773.91,2298.077683,31,-0.0006,0.0377,-2.0861,2.189094,GOLDILOCKS,0.0
2025-06-28,103792.86,2298.077683,31,0.0002,0.0379,-2.0682,2.154865,GOLDILOCKS,0.0
2025-06-29,104041.98,2298.077683,31,0.0024,0.0404,-1.8332,2.300806,GOLDILOCKS,0.0
2025-06-30,104681.97,2298.077683,31,0.0062,0.0468,-1.2293,2.831052,GOLDILOCKS,0.0
2025-07-01,104079.06,2298.077683,31,-0.0058,0.0408,-1.7982,2.254876,GOLDILOCKS,0.0
2025-07-02,104700.16,2298.077683,31,0.006,0.047,-1.2122,2.739276,GOLDILOCKS,0.0
2025-07-03,105625.08,2298.077683,31,0.0088,0.0563,-0.3395,3.419639,GOLDILOCKS,0.0
2025-07-04,105407.33,2298.077683,31,-0.0021,0.0541,-0.5449,3.333702,GOLDILOCKS,0.0
2025-07-05,105490.59,2298.077683,31,0.0008,0.0549,-0.4664,4.415156,GOLDILOCKS,0.0
2025-07-06,105681.92,2298.077683,31,0.0018,0.0568,-0.2858,3.678867,GOLDILOCKS,0.0
2025-07-07,105142.61,2298.077683,31,-0.0051,0.0514,-0.7947,3.012033,GOLDILOCKS,0.0
2025-07-08,104921.08,102046.78535,2,-0.0021,0.0492,-1.0037,2.848918,GOLDILOCKS,0.0
2025-07-09,104927.63,102046.78535,2,0.0001,0.0493,-0.9975,2.362437,GOLDILOCKS,0.0
2025-07-10,104982.22,102046.78535,2,0.0005,0.0498,-0.946,1.820703,GOLDILOCKS,0.0
2025-07-11,104971.42,102046.78535,2,-0.0001,0.0497,-0.9562,1.648086,GOLDILOCKS,0.0
2025-07-12,104971.41,102046.78535,2,-0.0,0.0497,-0.9562,1.588695,GOLDILOCKS,0.0
2025-07-13,104973.61,102046.78535,2,0.0,0.0497,-0.9542,2.909598,GOLDILOCKS,0.0
2025-07-14,104991.87,102046.78535,2,0.0002,0.0499,-0.9369,3.163627,GOLDILOCKS,0.0
2025-07-15,104971.28,102046.78535,2,-0.0002,0.0497,-0.9564,3.12804,GOLDILOCKS,0.0
2025-07-16,104965.4,102046.78535,2,-0.0001,0.0497,-0.9619,2.129522,GOLDILOCKS,0.0
2025-07-17,105010.75,102046.78535,2,0.0004,0.0501,-0.9191,3.098455,GOLDILOCKS,0.0
2025-07-18,105024.0,102046.78535,2,0.0001,0.0502,-0.9066,3.220307,GOLDILOCKS,0.0
2025-07-19,105025.15,102046.78535,2,0.0,0.0503,-0.9055,3.269261,GOLDILOCKS,0.0
2025-07-20,105027.3,102046.78535,2,0.0,0.0503,-0.9035,4.030463,GOLDILOCKS,0.0
2025-07-21,105026.76,102046.78535,2,-0.0,0.0503,-0.904,4.36091,GOLDILOCKS,0.0
2025-07-22,105032.49,102046.78535,2,0.0001,0.0503,-0.8986,4.56345,GOLDILOCKS,0.0
2025-07-23,105078.88,102046.78535,2,0.0004,0.0508,-0.8548,3.494633,GOLDILOCKS,0.0
2025-07-24,105075.98,102046.78535,2,-0.0,0.0508,-0.8576,2.379544,GOLDILOCKS,0.0
2025-07-25,105097.44,102046.78535,2,0.0002,0.051,-0.8373,3.242848,GOLDILOCKS,0.0
2025-07-26,105097.77,102046.78535,2,0.0,0.051,-0.837,2.313779,GOLDILOCKS,0.0
2025-07-27,105098.74,102046.78535,2,0.0,0.051,-0.8361,2.434718,GOLDILOCKS,0.0
2025-07-28,105095.17,102046.78535,2,-0.0,0.051,-0.8395,2.392743,GOLDILOCKS,0.0
